Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2,9,6,13,1,6,0,4,5,10,6,1,0,0,0,3,0,17,0,14,3,11,6,39.47286311789798,1,4,0,10,10,22.634466690847255,1,3.67466656833469,2.9368014961576074,28653.823115925585,Graduate
3,7,7,4,1,5,1,1,6,7,10,1,1,0,1,2,1,22,0,12,0,0,4,2.075370124667719,2,7,5,2,9,14.338486609884097,11,14.635599708483518,8.553663663667768,74004.9895700409,Dropout
3,9,8,6,0,4,1,9,8,6,10,1,1,0,1,2,0,49,1,8,8,6,11,12.02146143015713,12,2,14,0,7,27.896349275364337,10,12.080041051622999,9.228296081821554,86050.89072722668,Dropout
2,9,5,9,0,1,0,6,1,8,3,0,1,0,0,3,0,26,1,13,10,10,8,2.3741392574819153,1,2,3,1,12,38.77803812625014,9,5.06040783156696,3.2891433717722283,37840.527158562174,Dropout
3,3,5,6,1,6,1,7,9,11,2,0,1,0,0,1,0,41,0,1,7,10,0,20.89044069761755,0,8,7,11,12,20.824680122296066,13,1.022780502942735,5.748650960796783,31262.8378615889,Dropout
3,2,3,8,0,8,0,3,9,2,11,0,1,1,1,2,0,36,1,10,14,9,9,39.315655597075306,12,5,2,11,6,25.92660808819017,10,17.39032800303622,3.0613893862937314,10610.532278386945,Dropout
1,5,1,10,1,8,1,4,5,3,8,0,0,1,0,2,1,30,0,0,5,11,13,1.5389328652862222,14,10,7,13,11,21.42773526173404,8,2.8932389910305134,0.30134073572381626,60283.986315354785,Graduate
2,4,2,12,1,3,0,2,2,9,10,1,1,0,1,3,0,33,1,9,4,0,9,22.719701716577354,5,0,12,8,8,2.8749718966797433,0,6.6775329343724525,7.879504148472599,98120.40279247118,Dropout
2,3,7,1,1,5,1,5,3,2,6,1,0,1,1,1,1,48,0,12,10,4,8,27.63669136812404,11,10,3,12,6,29.00589262179416,9,11.09079425167897,8.7788713423275,33643.472310987425,Dropout
3,7,4,1,1,3,1,8,7,1,1,0,1,0,1,1,1,17,1,14,9,9,14,29.412428978281664,14,1,2,5,13,19.302112557652514,9,8.82006712372329,9.638416164625507,11824.633731174987,Graduate
2,2,2,8,0,3,0,2,5,3,8,1,0,1,1,1,0,43,0,9,0,11,1,21.18329009510844,8,4,2,12,6,21.971663728156603,2,10.047772651525245,8.988741626473347,90329.42188290806,Graduate
3,4,8,1,1,6,1,3,8,11,6,1,0,1,1,2,1,18,1,1,2,2,12,34.81171790490543,10,13,9,6,14,7.618820902460839,13,16.347450315752134,2.1664151730741796,31836.192730162427,Graduate
3,2,7,16,0,6,1,8,3,2,6,1,0,0,0,3,0,32,1,5,2,1,1,8.0029507176915,5,12,1,13,0,7.062842325091925,13,18.728986677976394,1.294539398502088,97302.36026804702,Dropout
2,4,9,6,0,8,0,4,5,5,2,0,1,0,0,3,0,51,1,4,8,12,4,7.591636022562556,8,13,0,8,0,10.024760147259233,2,3.8614000901841483,8.333702738760465,78232.58791390788,Dropout
1,5,5,9,1,9,0,5,8,6,4,0,0,1,0,1,1,17,1,6,12,5,10,37.96452478241576,14,5,13,5,6,19.476361615931673,13,0.19978870857466635,6.221036846329854,36352.38377385872,Dropout
1,4,5,5,1,5,1,1,4,8,11,1,1,0,0,2,1,35,1,5,11,12,14,38.580981914000546,12,11,4,6,7,3.1617564314616864,4,0.2474536600491195,4.231269554630942,10172.848173108934,Graduate
3,2,7,8,1,7,0,1,6,9,5,1,0,1,1,3,0,28,0,10,7,0,9,39.94528586693019,11,13,13,1,13,33.44403233316149,7,1.062853447871226,3.9019161159842675,34128.26477395762,Graduate
2,7,1,1,0,2,1,9,1,1,8,1,1,0,1,2,0,32,1,6,0,5,0,31.158149648899197,7,6,5,12,1,10.488883791876011,2,1.8245877471628602,3.5636133788219593,98758.01897921914,Dropout
1,9,7,13,0,6,0,8,1,11,1,0,1,0,1,2,0,35,0,3,8,2,1,33.68342861232383,13,11,1,12,12,37.034971175073565,5,1.4741245714038276,3.241461503109122,17724.63379741792,Dropout
1,8,2,15,0,4,0,9,2,6,5,0,0,0,1,1,1,20,0,3,0,4,1,27.803507655794203,14,13,6,9,13,28.881952436751874,7,2.164425345880916,7.810690693631011,28497.349413253185,Dropout
1,8,8,8,1,7,1,8,4,6,7,1,0,1,1,1,0,52,1,6,0,10,9,35.05394640610401,2,1,8,1,14,13.746020022478532,8,11.275360580771652,7.845913639073373,54059.92273324927,Graduate
2,3,1,17,0,4,1,7,8,7,3,1,0,1,0,2,1,29,1,11,7,2,6,17.72016457767098,14,7,13,14,4,15.933066441943318,13,4.927918589547753,7.5310698766951,69533.74479764572,Graduate
1,1,1,17,1,2,1,3,9,9,9,1,0,1,0,2,0,28,1,13,10,3,12,10.384028108444125,14,14,13,14,3,1.4123317184147055,4,5.918225436064795,2.6929932303199733,58628.332734235104,Dropout
1,8,3,5,1,7,0,3,1,9,11,1,0,0,1,3,0,41,1,12,12,9,10,6.196396514822018,1,10,14,3,0,14.901151200532015,8,0.17727781394029973,7.082452485508513,52404.00497511905,Dropout
1,8,3,7,0,2,0,7,4,3,11,1,0,0,0,3,0,33,0,6,5,10,9,38.034534526160385,4,6,4,6,9,24.57053136985082,2,7.023715641377137,4.02228618279165,48599.10835526399,Dropout
2,9,4,17,1,9,1,3,4,8,11,1,1,0,1,2,1,52,1,9,9,4,3,5.908185624247433,11,8,10,2,2,22.614962098006348,13,16.25537515684352,8.946062291632796,51658.80512498485,Dropout
2,3,4,1,1,8,0,3,1,7,2,0,1,1,1,2,1,38,1,10,2,3,5,4.998776786952082,4,13,6,2,8,31.209509175622856,12,9.613096190184493,2.9201882644832953,79427.9276410744,Dropout
3,9,6,1,0,6,0,8,4,8,5,0,1,0,0,3,1,50,1,6,0,8,9,25.39860868243881,14,4,13,9,5,7.40033702976016,4,0.2520712926201818,6.055663440947724,77833.790323024,Dropout
3,1,2,14,0,6,1,3,7,8,10,1,0,0,0,3,1,24,1,9,10,14,0,21.16867039195136,3,4,12,4,13,35.15853155742989,6,1.1527510283766418,7.887862029135536,25897.6631606246,Dropout
2,5,9,15,1,1,0,6,6,5,10,0,0,0,0,3,0,27,0,6,9,10,12,20.07363254058879,2,10,8,13,12,24.54119510602149,6,17.71755985452033,0.6142242921128271,57343.601318911045,Graduate
1,4,4,10,0,3,0,9,2,2,3,1,0,1,0,3,1,54,1,7,13,7,0,38.57111448304814,0,14,2,8,6,11.579441370495033,7,8.719201833966528,8.097729694339481,83165.35503381293,Dropout
1,6,5,4,0,9,1,2,9,11,4,0,1,1,1,2,0,41,0,9,14,13,10,35.33977347258519,7,14,3,2,11,9.185247343301155,1,18.524463134235102,1.8015542307368904,87451.43927911001,Graduate
3,1,5,12,0,9,0,5,7,6,9,0,0,0,1,1,1,29,0,1,4,3,14,8.882752295523431,12,8,11,10,1,25.275764481892274,14,12.18344655260314,5.814596099111329,38967.71469815041,Graduate
2,3,2,3,0,1,1,1,3,5,7,1,0,0,0,1,1,19,0,8,11,12,2,29.884023844621538,8,14,14,14,13,10.5443786766521,5,18.97820818087911,4.15733753650802,35658.087298461665,Dropout
2,5,9,7,1,7,1,8,9,10,1,1,1,0,0,3,0,40,1,4,2,12,8,35.40942544288455,5,10,9,3,1,22.491099427925718,12,6.474540243939968,6.583995864818817,46300.27380057743,Dropout
3,1,9,6,0,5,1,5,2,9,6,0,0,1,0,3,0,18,1,2,9,8,5,28.53987421080991,10,0,11,4,1,3.257473282638541,14,1.9892040546127077,8.177215746593143,36073.216000910325,Dropout
3,3,2,5,0,8,1,1,3,10,5,0,1,0,1,2,0,52,0,9,6,6,10,27.87941919192942,3,3,8,5,5,39.03567740668842,8,5.756485000162927,3.480997668060528,20517.52309088615,Graduate
1,1,2,13,0,6,0,7,8,6,1,0,1,0,1,1,1,43,1,11,13,2,6,23.679680955625333,2,12,10,8,7,1.9955476142759165,7,17.55476638572742,9.108220956457247,86166.2093641377,Dropout
2,8,3,17,1,5,0,7,5,6,10,0,0,1,1,2,0,54,1,5,12,6,8,6.307713955460126,5,12,8,8,0,10.80749612022592,4,6.227495787926351,7.312123805529254,73251.62373317589,Dropout
1,2,2,12,1,7,1,3,9,10,9,0,1,0,1,3,1,40,0,9,11,9,6,37.79370727424543,14,6,11,11,11,17.075059854277743,0,15.930784415070542,5.512142196425697,40642.56067922699,Dropout
3,8,1,16,0,4,0,2,9,4,5,0,0,0,1,3,0,30,1,12,4,5,6,31.414539908419812,6,2,13,4,12,28.70708258804335,11,13.799681923706073,3.9579071630716713,29378.458235713413,Dropout
1,6,4,6,1,2,0,7,8,3,2,0,0,1,0,1,1,46,0,1,0,0,6,30.73751024256774,2,10,5,13,5,13.525113422799272,2,16.148234450736155,7.994429815069351,49387.92663682681,Dropout
3,3,7,1,1,8,0,3,5,8,8,0,1,1,0,2,0,22,0,2,11,0,6,12.391278100970498,14,14,7,6,2,11.544282626176061,4,11.630110712934247,3.4037085265921863,74675.75223973079,Dropout
1,2,9,12,0,2,1,1,1,9,11,0,1,1,1,3,0,31,1,7,1,1,14,8.26907113639714,9,10,13,6,14,3.319743753155473,6,18.059002159373307,6.60934665639851,97730.60176193759,Graduate
2,5,7,1,1,2,0,2,1,7,6,1,0,1,0,3,0,31,1,9,10,4,4,30.663865633541832,9,5,7,13,11,13.637604213160412,2,16.510702006351202,8.477044802583984,84444.22737354855,Dropout
2,9,7,5,0,7,1,7,7,6,3,1,1,0,1,2,1,46,0,12,14,12,11,28.92075789300293,8,13,3,14,11,24.114755539720043,8,10.818785834651024,2.549604061926749,64911.11207125612,Graduate
2,2,9,15,1,3,0,2,9,11,11,1,1,1,0,2,1,50,0,8,6,3,9,24.482671121947885,13,9,13,0,7,9.965020950039793,7,6.006302750088306,9.321349708654944,26665.300436693426,Dropout
1,3,6,7,0,7,0,1,3,9,1,1,0,0,1,1,1,51,1,7,4,4,0,22.520490042000645,14,12,10,6,1,35.22196695653027,12,2.719964777716477,7.292815582909808,87713.44034448669,Dropout
1,8,2,1,0,9,1,8,3,8,7,1,1,0,1,3,1,37,1,10,10,6,14,23.25252263727591,4,0,4,7,10,27.965788984222144,4,9.74022557178316,4.404171910935844,68305.87146301959,Dropout
1,6,8,1,0,5,0,2,4,10,10,1,1,0,1,1,1,49,1,2,12,7,4,33.80895137435876,13,13,3,12,9,5.318161850612544,14,0.1506344527018766,2.5161475105428854,92797.45594477699,Dropout
2,5,7,7,0,3,1,6,9,8,2,1,1,0,0,3,1,28,1,7,12,1,12,27.65598065084601,6,8,5,12,4,13.483618740577583,10,13.814115756247496,6.200017624804021,76117.65224796177,Dropout
2,2,6,5,0,8,1,9,8,2,4,1,1,1,1,2,0,47,1,0,7,2,1,26.579091139071625,8,12,12,0,6,33.2358809210927,12,15.04886181131273,5.731851159533735,87473.68833719558,Dropout
1,6,4,4,0,2,0,7,1,11,8,0,0,0,1,2,1,28,0,7,12,11,10,21.37346984953002,3,4,9,8,11,1.3481121338812851,1,15.534724804558241,5.992115166464923,54721.78515866855,Graduate
3,3,2,2,0,1,1,7,6,3,2,0,0,0,0,3,1,29,1,14,6,12,8,12.70079788509484,14,5,9,1,3,13.532875822728778,1,17.32263799575663,3.6588182362105828,70392.299914721,Dropout
3,7,7,11,0,4,1,7,1,11,8,1,0,1,1,2,1,34,1,13,5,10,8,22.04554189907323,5,13,13,3,2,34.44037142873243,6,1.9448946695100378,8.411125544189012,93271.99630533789,Dropout
2,6,3,13,1,7,1,5,1,8,2,0,1,1,1,3,1,49,0,8,4,8,4,20.139530818091174,14,14,7,0,8,20.880594881713925,13,19.819721199691603,2.9585284246378563,84980.41078543769,Dropout
2,3,6,15,0,6,0,7,7,3,3,1,1,1,1,3,1,44,0,2,0,11,7,15.149722972205769,14,3,7,2,7,33.760221719565976,5,7.692691302187007,1.4571803586569265,58931.53387402899,Dropout
1,3,8,17,0,7,0,8,3,4,1,0,1,0,1,1,1,45,0,9,5,5,5,15.593801871231424,4,1,10,6,0,9.129611206928958,14,1.7793258872968631,4.369065023639661,19919.602568360773,Dropout
2,6,7,9,1,6,1,4,4,1,11,0,1,1,0,3,1,27,1,10,4,11,11,17.730533044287643,6,11,5,14,3,36.80123552996088,5,8.59875702722797,1.2480692527637693,99842.6466796204,Dropout
1,7,8,12,1,3,0,2,3,5,4,1,0,1,0,3,0,25,0,5,11,5,11,15.308515338984755,6,2,13,13,7,3.1244248439369082,7,8.722370060034216,2.663186738969312,15496.355873236633,Dropout
3,3,4,10,1,4,0,7,7,3,1,0,0,0,0,2,0,23,0,4,8,12,0,37.35068500100548,1,14,11,11,1,18.74315882861522,14,16.17847073238288,6.418331819476656,55735.6179503131,Dropout
2,3,1,13,1,2,1,2,8,2,10,0,0,1,0,3,1,27,1,1,10,0,11,1.26110082808232,0,10,13,11,6,30.85104110233484,14,15.359001213006774,0.4690077979462548,77234.41082102667,Dropout
3,2,9,1,0,5,1,2,7,10,8,1,0,1,1,1,0,52,1,4,4,6,7,33.07129875514952,1,2,4,4,9,0.5401079428159861,7,2.5598878771743228,7.4897343538207775,66567.52126804742,Dropout
3,3,5,11,1,9,1,6,6,1,3,0,1,1,1,3,0,37,0,13,1,9,9,13.651614094208874,0,11,7,1,3,2.7652071673479384,11,8.617793238220365,9.485366068496646,90516.53670072363,Dropout
3,2,1,15,1,1,0,2,9,5,4,0,0,1,0,1,0,31,1,7,8,7,5,0.7458597403128353,14,13,2,4,10,30.893703792342148,8,1.372400165332106,1.4392470921880085,93417.25719386786,Graduate
1,7,1,3,1,2,1,8,8,2,5,1,0,0,1,2,1,52,0,12,2,3,10,7.2737333243408875,3,5,1,3,14,18.67945948669577,7,5.106949902116826,0.13558964650906669,95883.5125366456,Graduate
1,6,2,7,1,1,1,6,6,10,7,1,0,0,1,1,1,50,1,5,2,13,5,0.3313192463410308,0,0,9,3,10,18.266546035352462,14,6.7594616261308875,4.1460067813558155,59411.03166668516,Dropout
1,9,1,9,1,1,1,8,4,2,8,1,1,1,0,3,1,44,0,3,14,1,5,6.546730048109208,0,0,10,12,4,25.671444182343933,2,19.41859274840796,3.7253833829431326,31000.036609240244,Dropout
2,2,8,2,1,5,0,8,2,9,3,1,1,1,1,2,1,23,0,6,8,14,10,13.749602272810018,3,14,5,8,12,16.45220769352312,5,11.171683885243093,9.891229129288325,95311.44331842537,Dropout
1,5,1,17,1,5,1,2,5,1,8,1,1,1,0,1,1,50,0,8,14,9,14,32.31585913202601,14,12,11,5,1,12.40091720432372,2,16.384992827389283,7.498733493293763,22978.771454290498,Dropout
2,7,8,3,1,7,0,1,4,10,2,1,0,1,0,1,1,41,0,12,7,9,9,36.4476329082635,12,6,6,8,8,6.0047107846679815,10,2.45557442926976,6.649191805611608,34773.30053604876,Dropout
2,8,1,16,1,8,0,9,2,5,9,0,1,0,0,3,1,22,0,10,12,7,8,4.232104928718905,8,5,8,11,9,17.507734580095253,13,11.833183431237504,0.4459015530450705,39135.92985484234,Dropout
1,6,6,8,0,2,1,7,9,8,4,1,0,1,0,2,0,38,0,1,1,14,0,17.41169154669672,0,2,5,10,5,21.482459174193043,4,18.369917053516513,0.5228219844431004,43373.33762437154,Dropout
3,1,7,15,0,1,0,5,5,9,10,0,1,1,1,3,1,37,1,13,0,0,6,36.30105808362682,12,1,10,8,10,30.46836389376365,0,1.4288521184795089,5.71328818902397,92437.81135020404,Dropout
2,3,6,3,0,7,0,2,8,2,11,1,1,1,0,3,0,23,0,8,2,6,14,37.87614365724061,3,7,1,11,0,20.572938303574904,9,4.596645572944331,3.88491946597757,97741.21846889179,Dropout
3,1,5,17,0,9,1,4,7,6,6,1,1,1,0,2,1,34,0,13,11,4,13,15.343123540575734,5,10,5,2,14,28.840957375185624,4,10.528449736800438,9.447642391579281,50391.24125508638,Graduate
1,1,6,13,1,5,1,8,6,10,7,1,0,1,0,2,0,18,0,5,13,4,2,33.40934282382082,9,13,1,8,4,3.353403259060479,5,13.751316844811683,2.8181394938963775,96924.8414399504,Graduate
3,8,7,7,1,8,1,5,3,4,8,1,0,0,0,2,1,20,0,7,14,11,11,0.21043591610988344,10,6,4,12,5,1.2575646614873204,10,6.041463208353259,1.5062459747239187,28175.455729394256,Dropout
1,9,1,8,0,7,1,4,4,1,10,0,0,1,0,3,1,48,1,13,2,0,11,29.738394346518646,10,2,1,13,5,14.894311942062304,4,13.597447141800663,8.403845023015444,20542.409973911876,Dropout
3,3,5,5,1,9,0,6,1,6,8,1,1,0,0,3,0,45,1,10,2,7,1,27.589663265693435,7,0,14,5,11,35.36612850629127,3,19.253134855082074,3.7794690842508305,49623.37198773574,Dropout
3,5,1,14,1,6,1,5,1,10,8,0,0,0,0,1,1,42,1,11,12,13,10,36.71948172885351,12,10,3,8,2,21.925274520920624,12,18.558973839261203,8.688729593542941,77929.93109706466,Dropout
2,3,5,13,1,6,1,6,8,8,1,0,1,0,0,2,0,38,0,8,1,3,12,28.465450691833418,14,0,5,13,14,27.561494538505062,14,6.016184912040227,9.618834964068268,37757.83770115653,Graduate
2,9,4,6,0,8,0,9,9,7,5,0,0,0,0,2,0,37,1,11,5,11,11,7.92564843329346,13,1,10,6,12,33.52967301102235,3,14.730749671925626,7.916918249141901,96558.58290613652,Graduate
1,8,2,10,1,9,0,1,8,6,11,1,0,0,1,1,1,49,0,14,9,3,5,0.9813174172998629,6,8,2,0,1,30.65878203375879,3,12.400864491303139,8.4685316042502,78597.8188515226,Dropout
2,1,8,14,0,5,1,2,5,10,4,1,0,0,1,2,1,42,1,7,1,7,0,10.694068286206889,7,2,11,14,12,15.978161109552481,7,16.054562572330198,6.052845113687314,97231.50930298782,Dropout
3,9,2,12,0,3,1,4,6,7,1,0,1,1,0,3,0,23,1,4,8,13,1,26.454848510692063,10,13,6,7,9,35.739808821873325,4,5.577300924021946,9.9831152377763,62260.04437761924,Dropout
1,7,5,16,0,1,1,1,2,7,3,1,1,1,1,2,1,38,1,14,11,1,13,10.319738918343052,2,0,12,0,13,1.5398462295581572,14,4.945457695047799,9.865087414848016,78390.83194360323,Graduate
3,9,9,17,1,6,0,1,7,6,10,0,1,0,0,2,1,20,0,1,4,1,9,33.83206145744704,11,5,5,10,2,11.908053512788328,12,6.597339499399388,6.507839917242961,38862.94435137046,Dropout
3,4,2,2,0,7,1,6,7,3,5,0,1,1,0,2,1,42,1,9,11,5,12,6.9457766941363985,13,9,11,3,1,15.618030326514925,0,0.8047802657784575,9.91300028389853,75097.409431574,Dropout
1,6,9,5,0,4,1,4,8,3,5,0,1,0,0,1,0,31,1,5,8,0,11,38.24241619245917,6,4,5,13,8,22.789371215017532,8,3.2477725835787186,7.188938096294609,12265.95486262595,Dropout
2,8,9,16,0,2,1,2,7,1,11,0,0,1,1,3,1,46,0,14,8,3,1,35.8234999867109,13,0,9,11,13,1.9151717286485637,8,5.0311273065490685,4.32815970053694,26702.735069713442,Dropout
3,8,8,9,1,3,0,2,3,6,7,0,0,0,0,1,0,31,1,7,10,8,12,14.135641976187854,12,5,9,4,13,37.23998515434284,8,17.014790839938026,1.6555095498716088,12429.580050938646,Graduate
2,4,2,13,1,6,0,5,9,2,9,0,1,0,1,1,1,27,0,8,1,11,0,39.227310481258336,1,9,2,1,1,1.1092551376287618,4,12.105589716104035,9.1301700494942,15784.028960077907,Dropout
2,8,4,13,1,4,0,2,4,5,11,1,0,0,1,3,0,54,1,12,6,4,5,29.658730679636058,6,2,3,14,6,36.540682423135465,1,13.175653495510547,8.057833586035766,90282.75679694614,Dropout
3,4,7,11,0,8,0,2,5,10,8,0,0,0,1,3,0,39,0,1,3,0,4,16.897227510309666,14,12,0,4,12,12.078063277095726,12,13.565851241537352,2.7876643474571283,77602.96592947983,Dropout
2,2,2,1,1,8,0,6,8,11,11,0,1,1,1,1,0,54,1,6,0,4,0,30.105009025586845,9,2,11,0,8,14.603104610716237,6,4.4217563353233995,6.029384523594876,99384.07177105513,Graduate
1,9,5,12,0,3,0,5,3,4,6,1,0,0,1,1,1,34,0,10,14,0,5,5.288124343862712,12,4,12,14,2,20.531541398092,14,2.7625007476456,2.801084045990522,20158.14888781422,Dropout
3,5,5,12,1,3,1,8,4,9,5,1,1,0,0,3,1,41,1,7,6,8,9,17.807538944411462,5,6,14,5,1,13.963259555160832,13,15.851238585921594,0.8750874175414813,33367.60773255129,Dropout
2,5,7,1,1,9,0,8,2,4,8,0,0,0,0,3,1,38,0,10,12,7,13,34.80800770674272,0,2,2,1,5,14.628837703628736,11,19.5149839648707,9.161562600600607,49537.44003863672,Dropout
3,8,9,8,1,2,1,4,4,9,3,1,0,0,1,1,1,38,1,12,5,1,5,18.01092613251821,9,12,6,4,6,13.0283965335814,0,15.226788508543716,5.735357457971206,24117.69115388592,Dropout
1,1,3,7,1,7,1,2,3,3,10,0,1,0,0,1,1,20,0,9,14,12,4,20.07138206855061,11,8,2,5,14,7.381484409724828,14,10.73802116833173,7.508236402278307,65648.45952318075,Dropout
2,5,1,4,0,7,0,3,8,7,9,0,1,0,1,3,1,39,0,11,4,9,6,11.905091370416546,2,10,8,4,14,8.024312362833474,7,16.57487280241834,0.21153041537316009,14282.384965874393,Dropout
2,7,1,8,0,6,0,5,1,8,8,1,0,1,0,3,0,54,1,11,11,10,11,29.94831820516748,8,1,10,0,3,20.440879489830376,3,18.030806299929324,0.7834691413446915,91452.40497782397,Dropout
3,4,6,6,1,4,0,3,6,10,6,1,1,1,0,3,0,37,1,14,14,3,9,15.652605207851288,4,7,5,8,6,16.371716052281858,2,14.748726405927961,5.725334191184633,43326.490125689415,Dropout
1,2,8,5,1,1,1,4,1,5,6,0,1,0,1,3,1,42,1,2,3,14,6,12.8821749718721,7,2,3,1,4,28.749840817741497,7,7.717916791558634,6.120807358162938,71231.1733527781,Graduate
3,5,3,7,1,5,0,2,4,1,1,0,1,1,0,2,1,52,0,8,7,10,0,12.25472756298962,4,0,5,3,8,12.570878466330239,10,10.654154997062912,7.606016977223039,93257.49626450634,Dropout
2,5,4,2,0,9,0,9,9,1,4,1,0,1,0,3,1,32,1,10,10,4,1,5.8734303447121805,6,6,14,10,7,25.16049727986416,12,7.542975204355875,3.22149915729135,88141.37259559266,Dropout
3,6,7,6,1,6,0,8,8,3,9,0,0,0,1,3,0,39,1,7,3,1,8,12.943878256824952,8,6,14,4,10,22.984329188480622,0,11.844910494982388,7.644847210680568,79899.05542437713,Dropout
1,9,5,13,0,5,1,1,1,1,11,0,1,0,0,3,1,23,0,8,14,1,5,3.4765216231854934,14,1,6,14,3,29.262202336336717,14,4.910273062526627,0.03651910857852325,26758.943347942015,Dropout
1,2,5,10,1,7,0,7,7,11,5,1,0,1,0,1,1,30,0,11,10,12,14,26.197754442898145,5,1,8,4,6,3.6984012011238088,9,3.686946928199397,6.488121934411103,75297.88398940796,Graduate
3,1,3,14,1,7,1,9,9,3,6,1,0,1,0,3,0,27,1,10,11,0,12,1.7847574867108973,4,14,5,9,8,5.205960002176706,7,8.279395592980766,1.7449110285088765,27754.028114632616,Dropout
3,8,2,17,1,1,0,7,4,1,9,0,1,1,1,3,1,26,0,2,13,2,6,31.578395474179842,2,0,3,8,2,8.62453683637388,6,11.974268656536648,2.9261270225808635,69388.55905264677,Dropout
3,5,5,6,1,5,0,7,2,1,1,0,1,0,1,1,0,53,1,3,11,13,5,18.735809026772174,5,10,6,0,12,33.718018818189286,8,1.2172979813894003,7.389076333030844,52168.85991305924,Graduate
2,8,1,7,1,4,0,5,9,4,6,1,0,1,1,2,0,54,1,1,4,12,0,4.392276804735253,13,3,0,1,8,7.832925870475278,11,7.424597847812895,2.8817000415967122,96335.73159677951,Graduate
3,3,8,8,1,1,1,3,1,8,3,0,1,0,1,2,0,36,1,0,2,2,7,8.415734551500398,1,12,1,11,6,27.146217518131945,13,5.902823356322178,7.677970588946563,33794.17972609321,Dropout
1,4,9,6,0,5,1,7,1,7,2,1,0,0,0,1,0,32,1,5,8,7,11,29.64599683246613,6,1,6,14,14,18.619426715330324,9,9.20714686909828,4.163271300561631,38204.286024864574,Graduate
3,5,1,1,1,4,1,1,4,6,4,1,1,1,1,2,0,46,1,11,10,3,2,21.73706623538482,11,9,1,0,8,35.54881370090979,8,19.486601399844268,8.494181487579887,75090.89269224257,Dropout
2,6,4,1,1,4,0,4,5,7,9,0,1,1,0,3,1,20,0,7,14,11,11,31.772467971327703,4,2,13,12,14,14.782611609171576,11,2.9816054835121664,5.000004486260135,46792.36640110735,Dropout
2,1,8,7,1,4,0,5,9,10,11,1,0,1,1,1,1,17,0,11,12,11,10,27.625086671017257,9,14,3,8,5,19.084114722225895,3,19.296533614575278,3.4642395381795446,29079.72208785533,Dropout
1,1,8,15,1,6,1,6,4,11,3,0,1,1,0,1,0,17,1,0,1,0,9,16.235121486653906,14,8,1,2,13,1.761013996865386,9,13.1436798012171,0.12318770240549393,22500.9532113068,Graduate
1,7,7,17,0,2,0,8,7,3,1,1,0,0,1,2,1,46,1,8,13,2,9,12.782178624549182,8,4,11,9,6,19.47690879010606,1,13.555346985377438,7.7830647391055985,43027.42861672958,Graduate
2,1,8,11,1,6,1,7,1,8,6,1,0,1,1,3,1,53,0,4,6,12,2,4.403004670887838,10,7,4,2,2,23.519045950512943,4,8.205875029397285,4.637068815812452,91767.08739850439,Dropout
2,7,8,5,1,9,0,3,4,9,1,0,0,1,1,2,1,39,1,12,8,8,4,37.20339632776648,0,3,11,10,14,34.01285014976472,2,17.81782287964747,8.101884961682341,57829.60953890114,Dropout
3,7,2,15,0,4,0,6,6,10,11,1,0,0,1,2,0,20,0,14,6,11,12,24.15115930783502,11,7,9,13,4,12.209506315448175,5,10.416401412215226,6.696314908009412,73939.9290093116,Dropout
3,3,9,10,0,9,0,8,4,2,5,0,1,0,1,2,0,52,0,0,8,14,1,27.309599071025396,2,4,0,4,3,2.498512068035015,6,16.111488301306544,6.3258790917607035,30998.016400043245,Dropout
3,9,7,9,0,3,0,6,3,8,5,1,1,0,0,2,0,52,0,4,13,7,4,6.4881751702858415,6,1,11,9,11,8.637694710043519,5,7.664599905692353,5.932361720867611,79013.12263715678,Dropout
3,9,5,6,1,9,0,1,3,10,5,0,0,1,0,3,1,53,0,5,12,2,7,19.193853172434775,6,2,9,9,4,9.799020046859411,4,2.098550916893347,6.69333411156746,60653.279828526145,Graduate
3,5,5,6,1,3,1,9,7,10,3,0,1,1,1,3,0,50,0,0,3,9,8,1.900442423533324,6,11,13,12,8,35.010769282397895,0,19.80466110362266,4.397701731607868,47484.53716642111,Dropout
1,5,3,15,1,9,0,4,3,4,11,0,0,0,1,2,1,21,0,0,11,5,14,9.487682489189556,12,9,4,6,2,25.973480780010746,3,4.878222681950626,7.827757774788012,77234.77408669998,Dropout
3,9,8,2,0,9,1,7,9,2,6,1,0,1,1,1,1,31,0,2,2,10,0,31.939527701248352,4,6,12,8,12,27.039448276853953,13,15.104654231591585,0.029477803045557804,13492.552427867617,Dropout
3,7,6,16,1,9,1,7,2,7,6,1,1,0,1,2,1,18,0,8,3,2,3,8.933357290467598,11,10,13,13,5,23.010700855524572,5,19.677437453854164,3.3846453152447875,43098.94808811918,Dropout
